file_name	value
312.png	-0.04839279099772392
313.png	0.8366496277950164
314.png	0.2343970665056482
315.png	-0.4194247418769686
316.png	0.4472253267950194
317.png	-0.30471808708942116
318.png	-0.07358124846792469
319.png	0.07506421480234848
320.png	-0.13289802658529826
321.png	0.2961196841878616
322.png	0.5565747022163849
323.png	0.07961736854143855
324.png	-0.4456661902551115
325.png	0.6248016098420959
326.png	0.44774821302680523
327.png	-0.23702254520502075
328.png	0.319412220968954
329.png	0.31415780570413104
330.png	0.581714060206526
331.png	0.5458999154550863
332.png	-0.45916039576411416
333.png	0.3375470512698612
334.png	0.35135900134688497
335.png	0.027822417899833404
336.png	0.740021680711147
337.png	0.3066166941874174
338.png	0.251350559260042
339.png	0.27181525684571445
340.png	0.6635173953480197
341.png	0.08857183945407021
342.png	0.24764225564874068
343.png	-0.38805610898303083
344.png	0.164017231184132
345.png	-0.06270218602282762
346.png	0.15592779181671915
347.png	0.3708171329258483
348.png	0.09431113452243081
349.png	0.5779959883823059
350.png	0.4088073668574613
351.png	0.5652472616433067
352.png	-0.022181279975986068
353.png	0.01586776982912158
354.png	0.4823712326877092
355.png	-0.9635666387679847
356.png	0.9160459462762164
357.png	0.2762185745008944
358.png	0.45311142010913147
359.png	-0.22994763814323316
360.png	0.7598279102190113
361.png	0.3753328673046824
362.png	0.2941381230402138
363.png	0.22023845711683457
364.png	0.4980735340050342
365.png	0.07721852761655146
366.png	0.049987517326215536
367.png	0.43253485097398414
368.png	0.4546759671498246
369.png	0.9642538048320898
370.png	-0.3064372952686162
371.png	-0.04720275303094523
372.png	0.21118880590967473
373.png	0.03373910488186893
374.png	-0.18546724271829548
375.png	-0.10845356612119997
376.png	0.20133202329340613
377.png	0.08106426824426918
378.png	0.07931470070108687
379.png	0.9724930461381018
380.png	0.020622490007902963
381.png	0.19287424931409858
382.png	0.35780558037688814
383.png	0.10151659015290349
384.png	0.3361408605921906
385.png	0.5723085102406773
386.png	0.3198991333680587
387.png	0.3291386183493319
388.png	0.6557801943200039
389.png	-0.691627163104795
390.png	0.5205083403741533
391.png	0.26488266845191855
392.png	0.1313540066302129
393.png	0.05662545561330182
394.png	0.0014406756798386496
395.png	-0.2564244630885443
396.png	0.33856678444303384
397.png	-0.24743192680525095
398.png	0.05069073107963129
399.png	-0.07539088758735835
400.png	0.010132225071200568
401.png	0.5531834428308433
402.png	-0.06779218996188291
403.png	-0.35676931945083845
404.png	0.44509095740165383
405.png	0.28122914528941373
406.png	0.15041945616182661
407.png	0.3655343769179328
408.png	0.0017578880528734409
409.png	0.2722800706490592
410.png	0.13548526487787205
411.png	0.5252597258286201
412.png	0.3138863124913347
413.png	0.18254748849983093
414.png	0.4832077461542249
415.png	0.03653178975090976
416.png	0.010536434679298691
417.png	-1.0886496761415487
418.png	0.014817022567423406
419.png	0.03884641689708494
420.png	-0.14768867413354547
421.png	0.21007889669747856
422.png	0.18736503076006336
423.png	-0.06812737692208753
424.png	0.4245638552615249
425.png	0.13658460084561974
426.png	-0.2124051014609617
427.png	0.5906691117501368
428.png	0.6525827504386171
429.png	-0.26910228543432524
430.png	0.8240107629472129
431.png	-0.7512857237582522
432.png	0.5657372533760285
433.png	-0.6126339443289042
434.png	-0.13477657782336702
435.png	-0.018423238097505575
436.png	0.39697169209320643
437.png	-0.13148713569826778
438.png	0.492488221755865
439.png	0.316040139675863
440.png	0.4885806361643216
441.png	0.21454067594856727
442.png	0.27713848728934204
443.png	-0.31996343360642177
444.png	0.8646630959741114
445.png	-0.625982304339066
446.png	0.5332996824514187
447.png	0.28294635288645875
448.png	0.24167835883593408
449.png	0.6279023183073213
450.png	-0.5614837790772809
451.png	0.015641888653598002
452.png	0.3595621575224581
453.png	0.42808955066926846
454.png	-0.44977372708264973
455.png	0.4696508730881859
456.png	0.2931748332004367
457.png	0.7882330004706506
458.png	-0.1302428865251664
459.png	0.27167868464464834
460.png	-0.23477700419614472
461.png	0.8744809798893026
462.png	0.6350029331717149
463.png	-0.15061013275876
464.png	0.6287964937586982
465.png	0.6424516117369279
466.png	0.2174244042659082
467.png	0.20738066680324393
468.png	0.8169199714839017
469.png	-0.16720339550652275
470.png	0.26740887267869584
471.png	0.22971420667587394
472.png	0.7248648408614251
473.png	0.1612932529962925
474.png	0.39124087705033755
475.png	-0.30467028837423005
476.png	0.38087884957407137
477.png	0.5854833113769313
478.png	0.3793708282006808
479.png	0.8870780361327113
480.png	0.21253674686681545
481.png	0.36136643638683047
482.png	0.9685981782254897
483.png	0.053141178697249325
484.png	0.13001973503368605
485.png	0.01613713582406305
486.png	0.2975344146609017
487.png	0.8118566616926286
488.png	0.31220586036143827
489.png	0.35493234890342595
490.png	-0.09305284843818033
491.png	-0.23729676342281725
492.png	-0.13839003440827136
493.png	0.4413464654603762
494.png	0.21703726820529962
495.png	-0.10058050572958728
496.png	0.0934823555255127
497.png	0.11626053770355615
498.png	-0.3011281161134788
499.png	0.35668953161485617
500.png	-0.7778601565389844
501.png	0.0987562678608109
502.png	0.1707776623124359
503.png	0.2501511216233213
504.png	0.4024722019198005
505.png	0.2048572361231255
506.png	0.24972041314270063
507.png	0.3653454402486351
508.png	0.032718571269413244
509.png	0.13073979939295727
510.png	0.10217741549993264
511.png	0.4952927917391544
512.png	0.44278067910260915
513.png	0.5028841487533768
514.png	1.166212589631689
515.png	0.110791304470933
516.png	-0.04386834950365831
517.png	-0.08945542239407356
518.png	0.41769589205395913
519.png	0.055713262974784294
520.png	0.26943620815321634
521.png	-0.10287127951551556
522.png	-0.14439355516464097
523.png	0.0010101220869659366
524.png	-0.18143226282045405
525.png	-0.15945613027936606
526.png	0.6874428561780164
527.png	0.005886210308889639
528.png	-0.0982461557431053
529.png	0.1794593760959794
530.png	0.5049247825168298
531.png	1.1396470668745275
532.png	0.3614202252352797
533.png	0.2639485805966656
534.png	0.45243629136534735
535.png	0.09455894776893811
536.png	0.2812425512147823
537.png	-0.24104873476741281
538.png	0.19902864742964582
539.png	0.0806463897079644
540.png	0.32488841575080335
541.png	0.23859395095196775
542.png	0.49265961161698235
543.png	0.007916160286779106
544.png	0.11464663902371744
545.png	0.8307247089192007
546.png	0.444040713488418
547.png	0.7582696925757079
548.png	0.5315382297109159
549.png	0.2042723170514326
550.png	0.1831038269413206
551.png	0.08860062371342664
552.png	0.3069659565169657
553.png	0.28152848108172196
554.png	0.10936748888001843
555.png	0.1475012317816881
556.png	-0.020345799387011948
557.png	0.24263780476476296
558.png	0.10160389021983163
559.png	0.700723665662559
560.png	1.0392893611601646
561.png	0.8438124235657115
562.png	-0.5008890304686214
563.png	0.260252043272808
564.png	0.5763072785842769
565.png	0.2835975455865051
566.png	-0.2287807564825609
567.png	0.5306783610987739
568.png	-0.000259367601631727
569.png	-0.12777036291970437
570.png	0.5562346760965393
571.png	0.40131546150373687
572.png	0.012219859191193116
573.png	0.16588357868836096
574.png	-0.020446412450280393
575.png	-0.2730933385805989
576.png	0.6864496078151529
577.png	0.7245002249587503
578.png	0.06857877139463263
579.png	0.4554147057458034
580.png	0.43943985600450347
581.png	0.3601987484747003
582.png	0.31667526794236545
583.png	0.15565506794605688
584.png	-0.30292939229532156
585.png	0.707179829189092
586.png	0.6834778020831618
587.png	-0.2918556703201226
588.png	-0.12803267234931942
589.png	0.3926752363120929
590.png	0.20822415594040722
591.png	0.7505817489095994
592.png	0.37718288874406447
593.png	0.43761397960815585
594.png	0.004447696261606349
595.png	0.565865650614251
596.png	0.20457391146760212
597.png	0.5159550425622792
598.png	-0.08746672577446513
599.png	-0.5669908722456972
600.png	-0.20253524141858564
601.png	0.3812761678936281
602.png	0.386438776067623
603.png	0.3510507666571106
604.png	0.34165836037351593
605.png	0.1886249081004862
606.png	0.5480881240565324
607.png	0.4674489833976976
608.png	-0.0300757920342776
609.png	0.557081689977456
610.png	0.08282640732891412
611.png	-0.8027526861805228
612.png	0.591074992817134
613.png	0.5104777243017584
614.png	-0.1442062464906681
615.png	0.28945945039511867
616.png	0.891411516347034
617.png	-0.04561212549951904
618.png	-0.3855348262110439
619.png	0.2607207703568082
620.png	0.3223242060802777
621.png	-0.011693436860823747
622.png	0.27441655533344145
623.png	0.4384667353632853
624.png	0.3144962497129961
625.png	0.5764674692017817
626.png	0.5629901328348168
627.png	-0.31183267586648195
628.png	-0.6219710386131211
629.png	0.09336556166800009
630.png	0.6314978921042167
631.png	0.6329939191467991
632.png	0.23523905376866097
633.png	0.2929019436815581
634.png	-0.15349590486633685
635.png	0.932406707275035
636.png	-0.050703879368507315
637.png	0.4724922155572322
638.png	0.4354637092705069
639.png	-0.3434160363808261
640.png	-0.20945955645993897
641.png	0.17538033765027541
642.png	-0.14307574735574408
643.png	0.6202622331317785
644.png	0.5329611518782525
645.png	0.16881272310203657
646.png	0.052663789750039935
647.png	0.5507819199243196
648.png	0.28194441636516027
649.png	-0.2079046399175201
650.png	0.24797732830095268
651.png	0.27299616863553744
652.png	0.22654784556048077
653.png	0.6303692383930564
654.png	0.5134752384211725
655.png	0.28034208394011295
656.png	0.3788624341751159
657.png	0.5082121862261293
658.png	-0.2680513539058141
659.png	0.2361977545860563
660.png	-0.11002667199327887
661.png	0.15769754258550406
662.png	0.09016307545788346
663.png	-0.09045400015152599
664.png	-0.20462932977039439
665.png	0.020214733785674982
666.png	0.16819468377514601
667.png	0.6480705530830847
668.png	0.29409163698495755
669.png	0.4585710900525933
670.png	0.8652242020070264
671.png	0.12159111050837837
672.png	0.6461314573745989
673.png	-0.07015809203951529
674.png	-0.029557684298270215
675.png	0.22740762291037656
676.png	-0.1677555002380314
677.png	0.04638371547138331
678.png	-0.046872948233098066
679.png	0.9536031603549214
680.png	0.10173866400147828
681.png	0.38265955761925347
682.png	0.2591218585168998
683.png	0.37982054122413045
684.png	0.3220719945411685
685.png	0.28732476841483656
686.png	0.5841421447389025
687.png	0.2877298525000677
688.png	-0.39613445627857824
689.png	0.531228795638709
690.png	0.2126384070006896
691.png	-0.06465021894625186
692.png	0.7303525151685204
693.png	0.42525997456842896
694.png	0.803584754940069
695.png	-0.4518624859166376
696.png	0.2474421739436242
697.png	0.2340119786494337
698.png	0.4833739358208638
699.png	0.1989224473973058
700.png	0.5574961280199
701.png	0.045095306995473594
702.png	0.4341272008061591
703.png	-0.17886608112650665
704.png	0.19363808555304116
705.png	-0.1710880738021443
706.png	0.3973645046328144
707.png	0.05366073796504389
708.png	-0.06844048894660537
709.png	0.47521580886012316
710.png	0.5725656396429268
711.png	0.7165561741682176
712.png	0.5778155094572359
713.png	0.5026144258088172
714.png	-0.25374297734126183
715.png	0.45789568811128123
716.png	-0.13505171719851303
717.png	0.40428194009701696
718.png	0.3814632511497327
719.png	0.3324526244147929
720.png	0.6120579120756382
721.png	0.2004190809200496
722.png	0.3355149136303317
723.png	0.003430081241925828
724.png	0.18537728830016184
725.png	0.5199376644244483
726.png	-0.3187792689603018
727.png	0.3131284339444379
728.png	-0.002249738790396298
729.png	0.6773874891256393
730.png	0.5233077598725958
731.png	0.5013925930773062
732.png	-0.061068111102628275
733.png	0.08757318675961132
734.png	-0.30174027572528817
735.png	0.43124051249237705
736.png	0.10424477742113042
737.png	-0.2575994097576527
738.png	0.4605777028167072
739.png	0.6820569377124506
740.png	-0.5805853014227922
741.png	-0.5055561522576418
742.png	0.6151130787004168
743.png	0.19622842622273268
744.png	-0.3779114536219975
745.png	0.21825725037581128
746.png	-0.0609047445354334
747.png	0.39612855571233513
748.png	0.45509672197002143
749.png	0.41323615687456366
750.png	0.2190032043070399
751.png	0.16027015111395995
752.png	1.045601762860606
753.png	-0.019129071748156118
754.png	0.2321063227409278
755.png	0.7009746978392603
756.png	0.13236492195877397
757.png	-0.18206283399582707
758.png	0.2571830480478952
759.png	0.2864952730326355
760.png	0.387396682804237
761.png	0.9136526033715946
762.png	0.04180468893356813
763.png	-0.7825268302297457
764.png	-0.22859762075422202
765.png	0.1272753483460586
766.png	0.36189097433853434
767.png	0.3151551284455222
768.png	0.19261410665449616
769.png	0.08350715354130547
770.png	0.13074021976880149
771.png	-0.2400828547166005
772.png	0.5725374486832941
773.png	-0.031131935327457727
774.png	0.12225874087970785
775.png	-0.09552627864917498
776.png	0.4483793890280577
777.png	0.35815494981737894
778.png	0.16392584291875908
779.png	0.3114147616883678
780.png	-0.33068743657542443
781.png	-0.1255970027592756
782.png	0.2013097118672611
783.png	0.7443075138786512
784.png	0.244376163359784
785.png	0.22205753823857938
786.png	0.8215950653412661
787.png	0.2448911403801395
788.png	0.30265986649064175
789.png	-0.06997811306881435
790.png	-0.24577884064912336
791.png	0.6825744077751246
792.png	0.4213591917385974
793.png	0.5276031583300174
794.png	0.548783519874888
795.png	0.31589044374542063
796.png	0.8400383320091845
797.png	0.15338624390962413
798.png	0.1450194214777265
799.png	0.015290433857651414
800.png	-0.1149933200933343
801.png	0.8031878670079173
802.png	-0.019702860205230627
803.png	0.26956715629720995
804.png	0.22186458074684104
805.png	0.24873294524679182
806.png	0.43337056487281655
807.png	-0.019737671138182367
808.png	0.02859626899355794
809.png	0.16458757613533054
810.png	0.17767865870233507
811.png	0.6887906726415952
812.png	0.11752940254929978
813.png	-0.13836018742503498
814.png	0.4298260351073897
815.png	0.33644934935515824
816.png	0.08790163619440405
817.png	0.23634424061220993
818.png	0.03556060506284564
819.png	0.7305590720430151
820.png	-0.07708135131203747
821.png	-0.17931060257077644
822.png	0.6156876554297617
823.png	0.24462250264835986
824.png	0.3004652551755027
825.png	0.46890190577476415
826.png	0.7923230574493787
827.png	0.2943252014163275
828.png	0.9631001775211004
829.png	0.35761121762586445
830.png	0.08940289152742031
831.png	0.23885619733925137
832.png	-0.0465082615029033
833.png	0.3467506859022844
834.png	0.1502881731835285
835.png	0.27640771037099954
836.png	0.11645754948285031
837.png	0.3898221508283897
838.png	0.21550287012189023
839.png	0.26177463028299897
840.png	0.10190595892686663
841.png	0.2599000712551167
842.png	0.5217686867844976
843.png	0.39404845654177145
844.png	0.034657383541621456
845.png	0.6096451578959906
846.png	0.29323671494814896
847.png	0.4886022737118991
848.png	0.4205047640410823
849.png	-0.007205134185189865
850.png	0.361477945906865
851.png	0.4556903863069324
852.png	0.35137869816800354
853.png	-0.4217045132552434
854.png	-0.10762240264013267
855.png	-0.001751394220605329
856.png	0.13128433712325432
857.png	-0.20026699557233127
858.png	0.3990238109075768
859.png	-0.28743695516879436
860.png	0.0010570321002913163
861.png	0.20568589583221725
862.png	0.41684530472994535
863.png	0.29804514817688166
864.png	0.5226078955108173
865.png	0.29644808264458405
866.png	-0.01485852132658675
867.png	0.06642017244753122
868.png	-0.14866870468042737
869.png	0.2839798129447705
870.png	0.7520962760446273
871.png	0.7813796627740195
872.png	0.563219046487755
873.png	-0.008380233532218131
874.png	0.3541479956321347
875.png	-0.1011179514344133
876.png	-0.24538877635844525
877.png	-0.19501545126859077
878.png	-0.8194902814560516
879.png	-0.45388548572053294
880.png	0.3215537416269493
881.png	0.680992008006607
882.png	0.1325196517095299
883.png	0.2664319362280166
884.png	0.8337117889435349
885.png	0.14672450671568354
886.png	0.16383809049453882
887.png	0.48896768631176435
888.png	0.48641153952664656
889.png	-0.03837495433205043
890.png	0.6828110828120374
891.png	0.3944466116775927
892.png	0.14050017494329792
893.png	0.010523710582788587
894.png	0.00443792361415804
895.png	0.21159403873625776
896.png	-0.29130772494165147
897.png	0.24187393221788972
898.png	-0.06783188587017586
899.png	0.5837108611890793
900.png	0.022498337185832995
901.png	0.3097500711600543
902.png	0.24813645310018956
903.png	-0.16058953077868288
904.png	0.080680137161214
905.png	0.17255170915951157
906.png	0.3142644972297439
907.png	-0.013106991734469983
908.png	0.43048841103916496
909.png	-0.5338533621766982
910.png	1.0264831977368454
911.png	-0.18688035500311567
912.png	0.22556788315338377
913.png	0.26977270020595934
914.png	0.4966945280029321
915.png	0.42950224249998686
916.png	-1.0523964350583268
917.png	0.215546074947623
918.png	0.373228804544539
919.png	0.12813963110452065
920.png	0.8710263588963252
921.png	0.6162616275175876
922.png	0.17935459281368238
923.png	0.05438309355067793
924.png	0.5109347828910191
925.png	0.02583389282776738
926.png	0.6301264207719549
927.png	0.3273904757075842
928.png	0.21992556197600616
929.png	-0.09863592082558392
930.png	0.7710251804064316
931.png	-0.14078480657899495
932.png	0.1524600118583453
933.png	0.05498261716026959
934.png	-0.41170666288096064
935.png	0.9221916073365191
936.png	0.5871808898122515
937.png	0.212773681879988
938.png	-0.3530431364443619
939.png	0.23657024245224978
940.png	-0.12133393258225605
941.png	0.11743162238677984
942.png	-0.3159678904389284
943.png	0.47872620367433116
944.png	-0.05139946674024953
945.png	0.4202674096752773
946.png	0.7350185206546771
947.png	0.06862445754866812
948.png	0.024074352221971525
949.png	0.881514527817384
950.png	-0.2538666723087535
951.png	0.3164765702511397
952.png	-0.08915028123198548
953.png	-0.18409390132160003
954.png	0.5124906494902559
955.png	0.3710261684304417
956.png	0.38073188903323774
957.png	-0.6126678282409856
958.png	-0.035218772196286885
959.png	0.21116618184794012
960.png	0.20769045023305854
961.png	0.3806227280255233
962.png	0.1926429094764376
963.png	0.15589749169674438
964.png	0.8317915680108321
965.png	0.5769770604772912
966.png	0.45800295110211975
967.png	0.46206106460063523
968.png	0.06583535478253222
969.png	-0.48681208424843625
970.png	0.33140351673521806
971.png	-0.06040864209900232
972.png	0.6255535563563144
973.png	-0.16849132763458105
974.png	0.025416173638835526
975.png	0.6077473481034003
976.png	0.46287749198130734
977.png	0.07393076336572553
978.png	0.3651943618791219
979.png	0.7538918828858311
980.png	-0.07459615602417402
981.png	0.01714010019635176
982.png	-0.032864539999105186
983.png	0.20076608875768512
984.png	-0.00464811433614204
985.png	0.3603338445240984
986.png	0.3996879742488361
987.png	-0.051917498871823564
988.png	0.24683168103948894
989.png	0.7932635185573444
990.png	1.0490847788119373e-05
991.png	0.7780120996099807
992.png	0.15629235225909166
993.png	0.021804755498224637
994.png	0.46449435194933536
995.png	0.4909252506759762
996.png	0.2358601468565526
997.png	0.5090446577117324
998.png	0.41255375364647123
999.png	0.10696443729758026
